id,match_id,fecha,deporte,partido,home_team,away_team,seleccion,casa,cuota,prob_real,prob_modelo,prob_sharp,edge_pct,stake_eur,factor_conf,n_sharp,fair_open,creada
f979f7c01f1542d2886825e625fdc2c6|Kiwoom Heroes|MyBookie.ag,f979f7c01f1542d2886825e625fdc2c6,2026-04-25T08:00:00Z,baseball_kbo,Kiwoom Heroes vs Samsung Lions,Kiwoom Heroes,Samsung Lions,Kiwoom Heroes,MyBookie.ag,3.75,0.2857,,,7.14,0.03,,,,2026-04-25T08:51:33
35a9e779a8a1a2a3c24874f24c64a0c1|Cleveland Monsters|GTbets,35a9e779a8a1a2a3c24874f24c64a0c1,2026-04-26T20:00:00Z,icehockey_ahl,Cleveland Monsters vs Syracuse Crunch,Cleveland Monsters,Syracuse Crunch,Cleveland Monsters,GTbets,2.7,0.3876,,,4.65,0.03,,,,2026-04-25T08:51:33
5e3ed97a4087084bdfff2683bcfd2d49|Eric McConico|Pinnacle,5e3ed97a4087084bdfff2683bcfd2d49,2026-04-25T23:40:00Z,mma_mixed_martial_arts,Rodolfo Vieira vs Eric McConico,Rodolfo Vieira,Eric McConico,Eric McConico,Pinnacle,3.64,0.2842,,,3.44,0.01,,,,2026-04-25T08:51:33
5e3ed97a4087084bdfff2683bcfd2d49|Eric McConico|Betfair,5e3ed97a4087084bdfff2683bcfd2d49,2026-04-25T23:40:00Z,mma_mixed_martial_arts,Rodolfo Vieira vs Eric McConico,Rodolfo Vieira,Eric McConico,Eric McConico,Betfair,3.65,0.2842,,,3.73,0.01,,,,2026-04-25T08:51:33
5e3ed97a4087084bdfff2683bcfd2d49|Eric McConico|BetAnything,5e3ed97a4087084bdfff2683bcfd2d49,2026-04-25T23:40:00Z,mma_mixed_martial_arts,Rodolfo Vieira vs Eric McConico,Rodolfo Vieira,Eric McConico,Eric McConico,BetAnything,3.65,0.2842,,,3.73,0.01,,,,2026-04-25T08:51:33
2259acc08cdedd31fadfe5c7ecd499cd|Raoni Barcelos|Betfair,2259acc08cdedd31fadfe5c7ecd499cd,2026-04-26T00:45:00Z,mma_mixed_martial_arts,Montel Jackson vs Raoni Barcelos,Montel Jackson,Raoni Barcelos,Raoni Barcelos,Betfair,2.72,0.3797,,,3.27,0.02,,,,2026-04-25T08:51:33
603c2116df1a33656747844818613243|Adrian Luna Martinetti|Betfair,603c2116df1a33656747844818613243,2026-04-26T01:15:00Z,mma_mixed_martial_arts,Davey Grant vs Adrian Luna Martinetti,Davey Grant,Adrian Luna Martinetti,Adrian Luna Martinetti,Betfair,2.12,0.4868,,,3.21,0.03,,,,2026-04-25T08:51:33
5c7d9ec8f1e95d64bcead567c0946c1d|Beneil Dariush|Pinnacle,5c7d9ec8f1e95d64bcead567c0946c1d,2026-05-02T08:00:00Z,mma_mixed_martial_arts,Quillan Salkilld vs Beneil Dariush,Quillan Salkilld,Beneil Dariush,Beneil Dariush,Pinnacle,4.86,0.2162,,,5.08,0.01,,,,2026-04-25T08:51:33
599291983e6dc9666b563e9e16aeb0e2|Adam Walton|Smarkets,599291983e6dc9666b563e9e16aeb0e2,2026-04-25T09:25:00Z,tennis_atp_madrid_open,Karen Khachanov vs Adam Walton,Karen Khachanov,Adam Walton,Adam Walton,Smarkets,5.0,0.2157,,,7.84,0.02,,,,2026-04-25T08:51:33
5fed3b3e2f0d002009241768fc0c29f7|Pablo Carreno Busta|Betfair,5fed3b3e2f0d002009241768fc0c29f7,2026-04-25T09:25:00Z,tennis_atp_madrid_open,Alejandro Davidovich Fokina vs Pablo Carreno Busta,Alejandro Davidovich Fokina,Pablo Carreno Busta,Pablo Carreno Busta,Betfair,3.0,0.3584,,,7.51,0.04,,,,2026-04-25T08:51:33
5fed3b3e2f0d002009241768fc0c29f7|Pablo Carreno Busta|Matchbook,5fed3b3e2f0d002009241768fc0c29f7,2026-04-25T09:25:00Z,tennis_atp_madrid_open,Alejandro Davidovich Fokina vs Pablo Carreno Busta,Alejandro Davidovich Fokina,Pablo Carreno Busta,Pablo Carreno Busta,Matchbook,3.0,0.3584,,,7.51,0.04,,,,2026-04-25T08:51:33
5fed3b3e2f0d002009241768fc0c29f7|Pablo Carreno Busta|Smarkets,5fed3b3e2f0d002009241768fc0c29f7,2026-04-25T09:25:00Z,tennis_atp_madrid_open,Alejandro Davidovich Fokina vs Pablo Carreno Busta,Alejandro Davidovich Fokina,Pablo Carreno Busta,Pablo Carreno Busta,Smarkets,2.98,0.3584,,,6.79,0.03,,,,2026-04-25T08:51:33
4d00030b50eddb76d27e363557280bc6|Jaume Munar|Betfair,4d00030b50eddb76d27e363557280bc6,2026-04-25T10:30:00Z,tennis_atp_madrid_open,Jaume Munar vs Casper Ruud,Jaume Munar,Casper Ruud,Jaume Munar,Betfair,3.2,0.3295,,,5.43,0.02,,,,2026-04-25T08:51:33
4d00030b50eddb76d27e363557280bc6|Jaume Munar|Matchbook,4d00030b50eddb76d27e363557280bc6,2026-04-25T10:30:00Z,tennis_atp_madrid_open,Jaume Munar vs Casper Ruud,Jaume Munar,Casper Ruud,Jaume Munar,Matchbook,3.2,0.3295,,,5.43,0.02,,,,2026-04-25T08:51:33
321062d5453eabc574404b03be6c0ce9|Ugo Humbert|Betfair,321062d5453eabc574404b03be6c0ce9,2026-04-25T12:00:00Z,tennis_atp_madrid_open,Ugo Humbert vs Terence Atmane,Ugo Humbert,Terence Atmane,Ugo Humbert,Betfair,2.3,0.4517,,,3.89,0.03,,,,2026-04-25T08:51:33
73df6bbdec9d5310ae64a772ba0d05a4|Mariano Navone|Pinnacle,73df6bbdec9d5310ae64a772ba0d05a4,2026-04-25T14:00:00Z,tennis_atp_madrid_open,Mariano Navone vs Alexander Zverev,Mariano Navone,Alexander Zverev,Mariano Navone,Pinnacle,4.55,0.2265,,,3.07,0.01,,,,2026-04-25T08:51:33
8b45b7c384ea73d5baadc160b8729234|Emilio Nava|Smarkets,8b45b7c384ea73d5baadc160b8729234,2026-04-26T09:00:00Z,tennis_atp_madrid_open,Arthur Fils vs Emilio Nava,Arthur Fils,Emilio Nava,Emilio Nava,Smarkets,6.0,0.1756,,,5.34,0.01,,,,2026-04-25T08:51:33
8b45b7c384ea73d5baadc160b8729234|Emilio Nava|Pinnacle,8b45b7c384ea73d5baadc160b8729234,2026-04-26T09:00:00Z,tennis_atp_madrid_open,Arthur Fils vs Emilio Nava,Arthur Fils,Emilio Nava,Emilio Nava,Pinnacle,6.0,0.1756,,,5.34,0.01,,,,2026-04-25T08:51:33
ee929f6b6d9500fb8c91bbaac8d71794|Jose Armando Resendiz|LowVig.ag,ee929f6b6d9500fb8c91bbaac8d71794,2026-05-02T21:00:00Z,boxing_boxing,Jose Armando Resendiz vs Jaime Munguia,Jose Armando Resendiz,Jaime Munguia,Jose Armando Resendiz,LowVig.ag,2.95,0.3552,,,4.79,0.02,,,,2026-04-25T09:42:38
a8ce0fa205d8229a211754eec386b61f|Gilberto Ramirez|LowVig.ag,a8ce0fa205d8229a211754eec386b61f,2026-05-03T03:00:00Z,boxing_boxing,Gilberto Ramirez vs David Benavidez,Gilberto Ramirez,David Benavidez,Gilberto Ramirez,LowVig.ag,4.99,0.2076,,,3.61,0.01,,,,2026-04-25T09:42:38
4969bfe58f66839e8238446ec144820c|Lourdes Juarez|FanDuel,4969bfe58f66839e8238446ec144820c,2026-05-31T01:00:00Z,boxing_boxing,Lourdes Juarez vs Yokasta Valle,Lourdes Juarez,Yokasta Valle,Lourdes Juarez,FanDuel,4.3,0.2477,,,6.53,0.02,,,,2026-04-25T09:42:38
7e5b68e2ba1f5fc01f6a8e8bb2affb06|Xander Zayas|FanDuel,7e5b68e2ba1f5fc01f6a8e8bb2affb06,2026-06-28T03:00:00Z,boxing_boxing,Xander Zayas vs Jaron Ennis,Xander Zayas,Jaron Ennis,Xander Zayas,FanDuel,4.0,0.2678,,,7.14,0.02,,,,2026-04-25T09:42:38
3808c47c5ec11eb0f00dd8e079a69b82|Mateusz Strzelczyk|BetOnline.ag,3808c47c5ec11eb0f00dd8e079a69b82,2026-04-25T16:00:00Z,mma_mixed_martial_arts,Mateusz Strzelczyk vs Vojtech Garba,Mateusz Strzelczyk,Vojtech Garba,Mateusz Strzelczyk,BetOnline.ag,1.62,0.6478,,,4.94,0.08,,,,2026-04-25T09:42:38
c625ba8faec8f1445c8543f1c0698f15|Mayra Bueno Silva|BetMGM,c625ba8faec8f1445c8543f1c0698f15,2026-04-25T22:50:00Z,mma_mixed_martial_arts,Mayra Bueno Silva vs Michelle Montague,Mayra Bueno Silva,Michelle Montague,Mayra Bueno Silva,BetMGM,4.4,0.2381,,,4.76,0.01,,,,2026-04-25T09:42:38
5e3ed97a4087084bdfff2683bcfd2d49|Eric McConico|BetUS,5e3ed97a4087084bdfff2683bcfd2d49,2026-04-25T23:40:00Z,mma_mixed_martial_arts,Rodolfo Vieira vs Eric McConico,Rodolfo Vieira,Eric McConico,Eric McConico,BetUS,3.76,0.2812,,,5.73,0.02,,,,2026-04-25T09:42:38
22ab7e06a6482e6de3724ac8bc354df2|Alexander Blockx|Betfair,22ab7e06a6482e6de3724ac8bc354df2,2026-04-25T12:25:00Z,tennis_atp_madrid_open,Brandon Nakashima vs Alexander Blockx,Brandon Nakashima,Alexander Blockx,Alexander Blockx,Betfair,3.3,0.3405,,,12.37,0.05,,,,2026-04-25T13:14:06
22ab7e06a6482e6de3724ac8bc354df2|Alexander Blockx|Bet Victor,22ab7e06a6482e6de3724ac8bc354df2,2026-04-25T12:25:00Z,tennis_atp_madrid_open,Brandon Nakashima vs Alexander Blockx,Brandon Nakashima,Alexander Blockx,Alexander Blockx,Bet Victor,3.2,0.3405,,,8.97,0.04,,,,2026-04-25T13:14:06
22ab7e06a6482e6de3724ac8bc354df2|Alexander Blockx|DraftKings,22ab7e06a6482e6de3724ac8bc354df2,2026-04-25T12:25:00Z,tennis_atp_madrid_open,Brandon Nakashima vs Alexander Blockx,Brandon Nakashima,Alexander Blockx,Alexander Blockx,DraftKings,3.03,0.3405,,,3.18,0.02,,,,2026-04-25T13:14:06
22ab7e06a6482e6de3724ac8bc354df2|Alexander Blockx|Smarkets,22ab7e06a6482e6de3724ac8bc354df2,2026-04-25T12:25:00Z,tennis_atp_madrid_open,Brandon Nakashima vs Alexander Blockx,Brandon Nakashima,Alexander Blockx,Alexander Blockx,Smarkets,3.15,0.3405,,,7.27,0.03,,,,2026-04-25T13:14:06
22ab7e06a6482e6de3724ac8bc354df2|Alexander Blockx|Unibet (UK),22ab7e06a6482e6de3724ac8bc354df2,2026-04-25T12:25:00Z,tennis_atp_madrid_open,Brandon Nakashima vs Alexander Blockx,Brandon Nakashima,Alexander Blockx,Alexander Blockx,Unibet (UK),3.15,0.3405,,,7.27,0.03,,,,2026-04-25T13:14:06
22ab7e06a6482e6de3724ac8bc354df2|Alexander Blockx|FanDuel,22ab7e06a6482e6de3724ac8bc354df2,2026-04-25T12:25:00Z,tennis_atp_madrid_open,Brandon Nakashima vs Alexander Blockx,Brandon Nakashima,Alexander Blockx,Alexander Blockx,FanDuel,3.1,0.3405,,,5.56,0.03,,,,2026-04-25T13:14:06
22ab7e06a6482e6de3724ac8bc354df2|Alexander Blockx|Betclic (FR),22ab7e06a6482e6de3724ac8bc354df2,2026-04-25T12:25:00Z,tennis_atp_madrid_open,Brandon Nakashima vs Alexander Blockx,Brandon Nakashima,Alexander Blockx,Alexander Blockx,Betclic (FR),3.05,0.3405,,,3.86,0.02,,,,2026-04-25T13:14:06
73df6bbdec9d5310ae64a772ba0d05a4|Mariano Navone|Winamax (DE),73df6bbdec9d5310ae64a772ba0d05a4,2026-04-25T14:00:00Z,tennis_atp_madrid_open,Mariano Navone vs Alexander Zverev,Mariano Navone,Alexander Zverev,Mariano Navone,Winamax (DE),4.9,0.2255,,,10.49,0.03,,,,2026-04-25T13:14:06
73df6bbdec9d5310ae64a772ba0d05a4|Mariano Navone|Winamax (FR),73df6bbdec9d5310ae64a772ba0d05a4,2026-04-25T14:00:00Z,tennis_atp_madrid_open,Mariano Navone vs Alexander Zverev,Mariano Navone,Alexander Zverev,Mariano Navone,Winamax (FR),4.7,0.2255,,,5.98,0.02,,,,2026-04-25T13:14:06
73df6bbdec9d5310ae64a772ba0d05a4|Mariano Navone|FanDuel,73df6bbdec9d5310ae64a772ba0d05a4,2026-04-25T14:00:00Z,tennis_atp_madrid_open,Mariano Navone vs Alexander Zverev,Mariano Navone,Alexander Zverev,Mariano Navone,FanDuel,4.6,0.2255,,,3.72,0.01,,,,2026-04-25T13:14:06
49005ae2f0c814ac6942eff255d6366e|Alex Michelsen|Matchbook,49005ae2f0c814ac6942eff255d6366e,2026-04-26T09:00:00Z,tennis_atp_madrid_open,Jiri Lehecka vs Alex Michelsen,Jiri Lehecka,Alex Michelsen,Alex Michelsen,Matchbook,3.05,0.3381,,,3.11,0.02,,,,2026-04-25T13:14:06
8b45b7c384ea73d5baadc160b8729234|Emilio Nava|Coolbet,8b45b7c384ea73d5baadc160b8729234,2026-04-26T09:00:00Z,tennis_atp_madrid_open,Arthur Fils vs Emilio Nava,Arthur Fils,Emilio Nava,Emilio Nava,Coolbet,6.0,0.1729,,,3.76,0.01,,,,2026-04-25T13:14:06
e16af22e69c257bb330d4be8e8b72931|Tallon Griekspoor|LowVig.ag,e16af22e69c257bb330d4be8e8b72931,2026-04-26T09:00:00Z,tennis_atp_madrid_open,Tallon Griekspoor vs Lorenzo Musetti,Tallon Griekspoor,Lorenzo Musetti,Tallon Griekspoor,LowVig.ag,4.06,0.2565,,,4.14,0.01,,,,2026-04-25T13:14:06
e16af22e69c257bb330d4be8e8b72931|Tallon Griekspoor|BetOnline.ag,e16af22e69c257bb330d4be8e8b72931,2026-04-26T09:00:00Z,tennis_atp_madrid_open,Tallon Griekspoor vs Lorenzo Musetti,Tallon Griekspoor,Lorenzo Musetti,Tallon Griekspoor,BetOnline.ag,4.06,0.2565,,,4.14,0.01,,,,2026-04-25T13:14:06
e16af22e69c257bb330d4be8e8b72931|Tallon Griekspoor|Matchbook,e16af22e69c257bb330d4be8e8b72931,2026-04-26T09:00:00Z,tennis_atp_madrid_open,Tallon Griekspoor vs Lorenzo Musetti,Tallon Griekspoor,Lorenzo Musetti,Tallon Griekspoor,Matchbook,4.2,0.2565,,,7.74,0.02,,,,2026-04-25T13:14:06
9c6070346b2ffcbf81ff71b2bd58f98c|Marc-Philippe Ngatchou|BetOnline.ag,9c6070346b2ffcbf81ff71b2bd58f98c,2026-04-25T20:30:00Z,mma_mixed_martial_arts,Jordan Stronge vs Marc-Philippe Ngatchou,Jordan Stronge,Marc-Philippe Ngatchou,Marc-Philippe Ngatchou,BetOnline.ag,1.8,0.5789,,,4.21,0.05,,,,2026-04-25T13:14:06
c625ba8faec8f1445c8543f1c0698f15|Mayra Bueno Silva|BetOnline.ag,c625ba8faec8f1445c8543f1c0698f15,2026-04-25T22:50:00Z,mma_mixed_martial_arts,Mayra Bueno Silva vs Michelle Montague,Mayra Bueno Silva,Michelle Montague,Mayra Bueno Silva,BetOnline.ag,4.5,0.2332,,,4.94,0.01,,,,2026-04-25T13:14:06
c625ba8faec8f1445c8543f1c0698f15|Mayra Bueno Silva|Pinnacle,c625ba8faec8f1445c8543f1c0698f15,2026-04-25T22:50:00Z,mma_mixed_martial_arts,Mayra Bueno Silva vs Michelle Montague,Mayra Bueno Silva,Michelle Montague,Mayra Bueno Silva,Pinnacle,4.49,0.2332,,,4.71,0.01,,,,2026-04-25T13:14:06
54eb45b661945af7aa7da285a12e835c|Michael Chandler|1xBet,54eb45b661945af7aa7da285a12e835c,2026-06-15T01:30:00Z,mma_mixed_martial_arts,Mauricio Ruffy vs Michael Chandler,Mauricio Ruffy,Michael Chandler,Michael Chandler,1xBet,5.85,0.1837,,,7.45,0.02,,,,2026-04-25T13:14:06
73df6bbdec9d5310ae64a772ba0d05a4|Mariano Navone|BetMGM,73df6bbdec9d5310ae64a772ba0d05a4,2026-04-25T14:00:00Z,tennis_atp_madrid_open,Mariano Navone vs Alexander Zverev,Mariano Navone,Alexander Zverev,Mariano Navone,BetMGM,6.0,0.1784,,,7.04,0.01,,,,2026-04-25T14:48:05
73df6bbdec9d5310ae64a772ba0d05a4|Mariano Navone|Coral,73df6bbdec9d5310ae64a772ba0d05a4,2026-04-25T14:00:00Z,tennis_atp_madrid_open,Mariano Navone vs Alexander Zverev,Mariano Navone,Alexander Zverev,Mariano Navone,Coral,6.0,0.1784,,,7.04,0.01,,,,2026-04-25T14:48:05
73df6bbdec9d5310ae64a772ba0d05a4|Mariano Navone|Ladbrokes,73df6bbdec9d5310ae64a772ba0d05a4,2026-04-25T14:00:00Z,tennis_atp_madrid_open,Mariano Navone vs Alexander Zverev,Mariano Navone,Alexander Zverev,Mariano Navone,Ladbrokes,6.0,0.1784,,,7.04,0.01,,,,2026-04-25T14:48:05
6ef511c2146111353b9b059952079e55|Camilo Ugo Carabelli|Betfair,6ef511c2146111353b9b059952079e55,2026-04-25T14:40:00Z,tennis_atp_madrid_open,Camilo Ugo Carabelli vs Flavio Cobolli,Camilo Ugo Carabelli,Flavio Cobolli,Camilo Ugo Carabelli,Betfair,3.1,0.3326,,,3.09,0.01,,,,2026-04-25T14:48:05
3d9d06152928e4cdf7f494409694de2d|Stefanos Tsitsipas|LowVig.ag,3d9d06152928e4cdf7f494409694de2d,2026-04-25T19:30:00Z,tennis_atp_madrid_open,Alexander Bublik vs Stefanos Tsitsipas,Alexander Bublik,Stefanos Tsitsipas,Stefanos Tsitsipas,LowVig.ag,2.61,0.399,,,4.14,0.03,,,,2026-04-25T14:48:05
3d9d06152928e4cdf7f494409694de2d|Stefanos Tsitsipas|BetOnline.ag,3d9d06152928e4cdf7f494409694de2d,2026-04-25T19:30:00Z,tennis_atp_madrid_open,Alexander Bublik vs Stefanos Tsitsipas,Alexander Bublik,Stefanos Tsitsipas,Stefanos Tsitsipas,BetOnline.ag,2.61,0.399,,,4.14,0.03,,,,2026-04-25T14:48:05
49005ae2f0c814ac6942eff255d6366e|Alex Michelsen|Betfair,49005ae2f0c814ac6942eff255d6366e,2026-04-26T09:00:00Z,tennis_atp_madrid_open,Jiri Lehecka vs Alex Michelsen,Jiri Lehecka,Alex Michelsen,Alex Michelsen,Betfair,3.05,0.3381,,,3.11,0.02,,,,2026-04-25T14:48:05
49005ae2f0c814ac6942eff255d6366e|Alex Michelsen|Smarkets,49005ae2f0c814ac6942eff255d6366e,2026-04-26T09:00:00Z,tennis_atp_madrid_open,Jiri Lehecka vs Alex Michelsen,Jiri Lehecka,Alex Michelsen,Alex Michelsen,Smarkets,3.05,0.3381,,,3.11,0.02,,,,2026-04-25T14:48:05
e16af22e69c257bb330d4be8e8b72931|Tallon Griekspoor|Smarkets,e16af22e69c257bb330d4be8e8b72931,2026-04-26T09:00:00Z,tennis_atp_madrid_open,Tallon Griekspoor vs Lorenzo Musetti,Tallon Griekspoor,Lorenzo Musetti,Tallon Griekspoor,Smarkets,4.2,0.257,,,7.95,0.03,,,,2026-04-25T14:48:05
eda4646a08bb235ce049202f8257df34|Jan Malach|BetOnline.ag,eda4646a08bb235ce049202f8257df34,2026-04-25T16:00:00Z,mma_mixed_martial_arts,Stefan Koncar vs Jan Malach,Stefan Koncar,Jan Malach,Jan Malach,BetOnline.ag,1.56,0.7111,,,10.93,0.2,,,,2026-04-25T14:48:05
c0aba79416a727841a9bc74ba317e525|Lucas Brennan|Matchbook,c0aba79416a727841a9bc74ba317e525,2026-04-25T22:00:00Z,mma_mixed_martial_arts,Francis Marshall vs Lucas Brennan,Francis Marshall,Lucas Brennan,Lucas Brennan,Matchbook,5.3,0.196,,,3.9,0.01,,,,2026-04-25T14:48:05
6ef511c2146111353b9b059952079e55|Camilo Ugo Carabelli|Smarkets,6ef511c2146111353b9b059952079e55,2026-04-25T14:50:00Z,tennis_atp_madrid_open,Camilo Ugo Carabelli vs Flavio Cobolli,Camilo Ugo Carabelli,Flavio Cobolli,Camilo Ugo Carabelli,Smarkets,2.98,0.3521,,,4.92,0.03,,,,2026-04-25T16:50:58
6ef511c2146111353b9b059952079e55|Camilo Ugo Carabelli|DraftKings,6ef511c2146111353b9b059952079e55,2026-04-25T14:50:00Z,tennis_atp_madrid_open,Camilo Ugo Carabelli vs Flavio Cobolli,Camilo Ugo Carabelli,Flavio Cobolli,Camilo Ugo Carabelli,DraftKings,2.96,0.3521,,,4.22,0.02,,,,2026-04-25T16:50:58
6ef511c2146111353b9b059952079e55|Camilo Ugo Carabelli|Betway,6ef511c2146111353b9b059952079e55,2026-04-25T14:50:00Z,tennis_atp_madrid_open,Camilo Ugo Carabelli vs Flavio Cobolli,Camilo Ugo Carabelli,Flavio Cobolli,Camilo Ugo Carabelli,Betway,3.2,0.3521,,,12.67,0.06,,,,2026-04-25T16:50:58
6ef511c2146111353b9b059952079e55|Camilo Ugo Carabelli|Paddy Power,6ef511c2146111353b9b059952079e55,2026-04-25T14:50:00Z,tennis_atp_madrid_open,Camilo Ugo Carabelli vs Flavio Cobolli,Camilo Ugo Carabelli,Flavio Cobolli,Camilo Ugo Carabelli,Paddy Power,3.2,0.3521,,,12.67,0.06,,,,2026-04-25T16:50:58
6ef511c2146111353b9b059952079e55|Camilo Ugo Carabelli|Pinnacle,6ef511c2146111353b9b059952079e55,2026-04-25T14:50:00Z,tennis_atp_madrid_open,Camilo Ugo Carabelli vs Flavio Cobolli,Camilo Ugo Carabelli,Flavio Cobolli,Camilo Ugo Carabelli,Pinnacle,3.0,0.3521,,,5.62,0.03,,,,2026-04-25T16:50:58
3d9d06152928e4cdf7f494409694de2d|Alexander Bublik|BoyleSports,3d9d06152928e4cdf7f494409694de2d,2026-04-25T19:30:00Z,tennis_atp_madrid_open,Alexander Bublik vs Stefanos Tsitsipas,Alexander Bublik,Stefanos Tsitsipas,Alexander Bublik,BoyleSports,1.67,0.6188,,,3.34,0.05,,,,2026-04-25T16:50:58
8b45b7c384ea73d5baadc160b8729234|Emilio Nava|Unibet (FR),8b45b7c384ea73d5baadc160b8729234,2026-04-26T12:00:00Z,tennis_atp_madrid_open,Arthur Fils vs Emilio Nava,Arthur Fils,Emilio Nava,Emilio Nava,Unibet (FR),6.0,0.1729,,,3.76,0.01,,,,2026-04-25T16:50:58
8b45b7c384ea73d5baadc160b8729234|Emilio Nava|Winamax (DE),8b45b7c384ea73d5baadc160b8729234,2026-04-26T12:00:00Z,tennis_atp_madrid_open,Arthur Fils vs Emilio Nava,Arthur Fils,Emilio Nava,Emilio Nava,Winamax (DE),6.0,0.1729,,,3.76,0.01,,,,2026-04-25T16:50:58
8b45b7c384ea73d5baadc160b8729234|Emilio Nava|Paddy Power,8b45b7c384ea73d5baadc160b8729234,2026-04-26T12:00:00Z,tennis_atp_madrid_open,Arthur Fils vs Emilio Nava,Arthur Fils,Emilio Nava,Emilio Nava,Paddy Power,6.0,0.1729,,,3.76,0.01,,,,2026-04-25T16:50:58
e28d54c8b0fc7378902ab7a5c361d19d|Dallas Wings|Bovada,e28d54c8b0fc7378902ab7a5c361d19d,2026-05-09T17:00:00Z,basketball_wnba,Indiana Fever vs Dallas Wings,Indiana Fever,Dallas Wings,Dallas Wings,Bovada,3.9,0.267,,,4.14,0.01,,,,2026-04-25T19:00:05
77e78f5396854c7d438588e03f9eaa23|Daniil Medvedev|Smarkets,77e78f5396854c7d438588e03f9eaa23,2026-04-25T17:00:00Z,tennis_atp_madrid_open,Daniil Medvedev vs Fabian Marozsan,Daniil Medvedev,Fabian Marozsan,Daniil Medvedev,Smarkets,1.62,0.6514,,,5.52,0.09,,,,2026-04-25T19:00:05
8b45b7c384ea73d5baadc160b8729234|Emilio Nava|Betway,8b45b7c384ea73d5baadc160b8729234,2026-04-26T12:00:00Z,tennis_atp_madrid_open,Arthur Fils vs Emilio Nava,Arthur Fils,Emilio Nava,Emilio Nava,Betway,6.0,0.1729,,,3.76,0.01,,,,2026-04-25T19:00:05
8b45b7c384ea73d5baadc160b8729234|Emilio Nava|Everygame,8b45b7c384ea73d5baadc160b8729234,2026-04-26T12:00:00Z,tennis_atp_madrid_open,Arthur Fils vs Emilio Nava,Arthur Fils,Emilio Nava,Emilio Nava,Everygame,6.0,0.1729,,,3.76,0.01,,,,2026-04-25T19:00:05
1293750f7cad1511ac0b9ad9063318ef|Reiya Abe|BetUS,1293750f7cad1511ac0b9ad9063318ef,2026-05-02T08:20:00Z,boxing_boxing,Toshiki Shimomachi vs Reiya Abe,Toshiki Shimomachi,Reiya Abe,Reiya Abe,BetUS,2.85,0.3652,,,4.09,0.02,,,,2026-04-25T19:00:05
cfaeaf298c3875d77205753b6962b738|Sam Eggington|Betfair,cfaeaf298c3875d77205753b6962b738,2026-05-02T21:00:00Z,boxing_boxing,Conah Walker vs Sam Eggington,Conah Walker,Sam Eggington,Sam Eggington,Betfair,4.8,0.2366,,,13.58,0.04,,,,2026-04-25T19:00:05
08ac3f3b2099c3f4404ee6a1d7264352|Mary Spencer|BetUS,08ac3f3b2099c3f4404ee6a1d7264352,2026-05-31T00:00:00Z,boxing_boxing,Desley Robinson vs Mary Spencer,Desley Robinson,Mary Spencer,Mary Spencer,BetUS,2.6,0.3995,,,3.86,0.02,,,,2026-04-25T19:00:05
c0aba79416a727841a9bc74ba317e525|Lucas Brennan|BetMGM,c0aba79416a727841a9bc74ba317e525,2026-04-25T22:00:00Z,mma_mixed_martial_arts,Francis Marshall vs Lucas Brennan,Francis Marshall,Lucas Brennan,Lucas Brennan,BetMGM,5.25,0.1998,,,4.91,0.01,,,,2026-04-25T19:00:05
c1ca349730d52f62b779f10f9f90f960|Talita Alencar|Betfair,c1ca349730d52f62b779f10f9f90f960,2026-04-25T21:10:00Z,mma_mixed_martial_arts,Talita Alencar vs Julia Polastri,Talita Alencar,Julia Polastri,Talita Alencar,Betfair,3.2,0.3287,,,5.19,0.02,,,,2026-04-25T20:45:20
c1ca349730d52f62b779f10f9f90f960|Talita Alencar|Matchbook,c1ca349730d52f62b779f10f9f90f960,2026-04-25T21:10:00Z,mma_mixed_martial_arts,Talita Alencar vs Julia Polastri,Talita Alencar,Julia Polastri,Talita Alencar,Matchbook,3.2,0.3287,,,5.19,0.02,,,,2026-04-25T20:45:20
3c6748aa1b40bddddf19f5deb5ee482b|Marcus Buchecha|Betway,3c6748aa1b40bddddf19f5deb5ee482b,2026-04-26T00:15:00Z,mma_mixed_martial_arts,Marcus Buchecha vs Ryan Spann,Marcus Buchecha,Ryan Spann,Marcus Buchecha,Betway,1.73,0.6007,,,3.93,0.05,,,,2026-04-25T20:45:20
cc10e0482e68ed9de54b97d21c46596e|Washington Mystics|Bovada,cc10e0482e68ed9de54b97d21c46596e,2026-05-08T23:30:00Z,basketball_wnba,Toronto Tempo vs Washington Mystics,Toronto Tempo,Washington Mystics,Washington Mystics,Bovada,2.2,0.4703,,,3.46,0.03,,,,2026-04-25T20:45:20
3d9d06152928e4cdf7f494409694de2d|Alexander Bublik|Smarkets,3d9d06152928e4cdf7f494409694de2d,2026-04-25T20:00:00Z,tennis_atp_madrid_open,Alexander Bublik vs Stefanos Tsitsipas,Alexander Bublik,Stefanos Tsitsipas,Alexander Bublik,Smarkets,5.3,0.2059,,,9.14,0.02,,,,2026-04-25T20:45:20
3d9d06152928e4cdf7f494409694de2d|Alexander Bublik|Matchbook,3d9d06152928e4cdf7f494409694de2d,2026-04-25T20:00:00Z,tennis_atp_madrid_open,Alexander Bublik vs Stefanos Tsitsipas,Alexander Bublik,Stefanos Tsitsipas,Alexander Bublik,Matchbook,5.1,0.2059,,,5.03,0.01,,,,2026-04-25T20:45:20
